0,-295.41864433298133
1,-148.80406825725282
2,-354.75920264544743
3,-161.1682041179497
4,-73.76803204981884
5,-229.1783406794712
6,-185.26419977373115
7,-82.6751086218909
8,-168.40731433021085
9,-79.9440781671208
10,-70.53590107124437
11,-183.38004235215163
12,-46.06925226967137
13,-121.84548963917884
14,-36.513755943506894
15,-66.69287448593201
16,-43.54068045441378
17,-94.11855144166746
18,-219.38157227786334
19,-71.35529556910525
20,19.770614459732393
21,-88.86653117783835
22,-29.464134495291166
23,-13.269893437554032
24,-46.03460024701547
25,-157.91381919648208
26,-232.9691035440443
27,-256.44637722270556
28,-161.45844868108765
29,3.0681893141990324
30,-179.43232181061677
31,-41.781552436206745
32,-45.88782691000597
33,-39.52575732030945
34,-34.912650503854906
35,-58.8468534686177
36,-105.853798315519
37,16.274820128372742
38,-84.50401944639076
39,4.470586216332606
40,-153.84330512387115
41,-91.28326132037718
42,-61.73266251585292
43,-141.07334315396187
44,-346.55189785567165
45,-699.0741170372378
46,-421.3323158255222
47,-261.10095009711154
48,-498.9022103753763
49,-8.849171919666702
50,-192.4633329133606
51,-200.06996256266711
52,-162.67655920425528
53,-297.5055870312119
54,-316.0809970135648
55,-95.42989866516619
56,-215.16353111456814
57,-50.60031508878248
58,-111.64617856929208
59,-88.01552945992756
60,-111.44494752761857
61,-132.73129599437974
62,-40.647277803970546
63,-281.31258399705996
64,-118.97703756833612
65,-187.16233007027245
66,-30.07193719002413
67,4.0299464286216145
68,47.55272044321868
69,18.86776222819903
70,-8.86443341496323
71,-265.17871694773623
72,13.233175702792597
73,-258.320236882705
74,-164.98843566019175
75,-219.35864924206317
76,-643.3259909460576
77,-242.37651431456268
78,-410.5726456459416
79,-37.07767904926546
80,-187.86930631180994
81,-5.910516542152783
82,-556.1259546636034
83,-161.1956617200129
84,-6.0062348534122085
85,13.30208434545893
86,-218.70335095883718
87,-51.88373446483708
88,9.43162975845865
89,2.4393815319020122
90,26.882778003940555
91,37.10020064476036
92,-18.502627435186486
93,41.89339583462046
94,-111.00997825889495
95,38.57255004796917
96,63.94746465909543
97,119.9640173690242
98,-75.4320161233509
99,167.82826119232013
100,-206.07279670847436
101,37.237641579603576
102,-94.4802327340748
103,-53.91809647797504
104,-2.4099446189701723
105,-202.53004114103754
106,-27.02994194926461
107,-37.72992702197716
108,-529.4291260883572
109,-139.9776021976628
110,-248.073195393055
111,-116.66951045055374
112,3.9860926598747923
113,13.245807859503632
114,60.568058991792334
115,83.72569515813687
116,46.677002859076715
117,27.97357201040345
118,106.40564362966052
119,35.832126749351836
120,59.72090153659182
121,68.23194959737478
122,61.29655578057986
123,32.479407091439676
124,69.4907762790371
125,-498.120716857218
126,-235.58962769816486
127,-100.22831611211355
128,-80.38636160916977
129,-446.7145967175108
130,-338.2148362729092
